,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_after_onehot,income_before_onehot
48109,White,Male,60,Self-emp-inc,9,Sales,<=50K,>50K,-0.03819038687045304,0.31756192093238117,1,1,0
22249,White,Male,30,Self-emp-inc,6,Transport-moving,>50K,>50K,-0.1334275161997229,-0.0059403548682440055,0,1,1
4817,White,Female,30,Private,10,Prof-specialty,<=50K,>50K,-0.19509211646945185,0.20891153232615006,1,1,0
12713,Non-White,Male,40,Self-emp-not-inc,9,Craft-repair,>50K,>50K,-0.2508238548586737,-0.023053383526737938,0,1,1
27374,Non-White,Male,40,Private,10,Other-service,<=50K,>50K,-0.013787753518939554,-0.43224281581162405,0,1,0
5580,White,Male,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.1514573147683574,-0.31287842032541796,0,1,0
39422,White,Male,40,Self-emp-not-inc,4,Sales,<=50K,>50K,-0.147952826320247,0.2422767625081048,1,1,0
24386,White,Male,30,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6252562463805974,1.3376958634330953,1,1,1
12300,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
2976,White,Female,50,State-gov,9,Exec-managerial,<=50K,>50K,-0.2877761127051298,0.4346398752934818,1,1,0
5774,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
5741,White,Male,60,Self-emp-not-inc,14,Exec-managerial,<=50K,>50K,-0.29611507376026003,1.094249484963939,1,1,0
22431,White,Male,30,Self-emp-inc,13,Sales,>50K,>50K,-0.4466816094095984,0.42955979881064965,1,1,1
39985,Non-White,Male,60,State-gov,14,Prof-specialty,<=50K,>50K,-0.35658935441344647,1.4030229780553587,1,1,0
28917,White,Male,40,Private,11,Prof-specialty,<=50K,>50K,-0.4580353041330719,0.501325076475441,1,1,0
5770,White,Male,50,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.40050849234621333,0.483742236779395,1,1,1
28197,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
22492,White,Male,50,Self-emp-not-inc,14,Sales,<=50K,>50K,-0.44752021664691305,0.6980693407900452,1,1,0
19326,White,Female,40,Private,13,Sales,<=50K,>50K,-0.2384121350878829,0.0454483253160124,0,1,0
6534,White,Male,40,Private,12,Exec-managerial,>50K,>50K,-0.36133179573979435,0.23381027226296286,1,1,1
38483,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
41092,White,Male,40,Federal-gov,10,Adm-clerical,>50K,>50K,-0.22408604124711123,0.0083738273885782,0,1,1
21489,Non-White,Female,50,Self-emp-inc,13,Exec-managerial,<=50K,>50K,-0.37362104482685565,0.6205171324962366,1,1,0
8194,White,Male,50,Local-gov,9,Protective-serv,<=50K,>50K,-0.3712121138150201,0.4941715103575931,1,1,0
28972,White,Male,50,Federal-gov,12,Craft-repair,>50K,>50K,-0.337089583880621,0.12929170210779875,1,1,1
34386,White,Male,40,Private,11,Adm-clerical,<=50K,>50K,-0.27150511592776005,-0.11426860918509378,0,1,0
30317,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
7685,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
33535,White,Male,30,Self-emp-not-inc,14,Prof-specialty,<=50K,>50K,-0.6186603198837535,1.1534968911436518,1,1,0
23757,White,Male,30,Private,11,Machine-op-inspct,<=50K,>50K,-0.2516311210710434,-0.3381661695846815,0,1,0
2514,White,Male,40,Self-emp-not-inc,10,Handlers-cleaners,<=50K,>50K,-0.1797734851042773,-0.04134940218149749,0,1,0
39740,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
35591,White,Female,40,State-gov,9,Adm-clerical,<=50K,>50K,-0.1914715705427064,0.11463752820402992,1,1,0
23186,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
5008,White,Male,50,Private,16,Exec-managerial,>50K,>50K,-0.5445292801205203,0.8744198763648242,1,1,1
44692,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
47231,White,Male,40,Private,10,Transport-moving,<=50K,>50K,-0.181576308383643,-0.18740738050902897,0,1,0
40372,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
31598,Non-White,Male,40,Private,13,Prof-specialty,>50K,>50K,-0.45840585876688805,0.5606794932501407,1,1,1
15040,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
35822,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
10031,Non-White,Male,30,Federal-gov,13,Prof-specialty,<=50K,>50K,-0.5111605903889254,0.6580341805645491,1,1,0
26792,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
45995,White,Male,50,Local-gov,9,Protective-serv,<=50K,>50K,-0.3712121138150201,0.4941715103575931,1,1,0
33850,White,Female,50,Private,10,Prof-specialty,<=50K,>50K,-0.186334978962634,0.30465547400570325,1,1,0
27199,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
6223,White,Male,20,Private,11,Farming-fishing,<=50K,>50K,-0.14038450729316837,-0.14048073309752176,0,1,0
19288,White,Female,60,State-gov,16,Prof-specialty,>50K,>50K,-0.3509879259962858,1.64075092583493,1,1,1
14384,White,Male,60,Self-emp-inc,5,Craft-repair,>50K,>50K,0.05441959234590676,0.27246437389687006,1,1,1
4354,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
36483,Non-White,Male,30,Private,13,Craft-repair,<=50K,>50K,-0.3086975442564246,-0.12827298614962118,0,1,0
43182,White,Female,60,Local-gov,13,Prof-specialty,<=50K,>50K,-0.21210227349362584,1.103778443525933,1,1,0
8845,Non-White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.3201785015065558,0.3643222180695163,1,1,0
21295,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
12442,White,Male,50,Self-emp-not-inc,10,Other-service,<=50K,>50K,-0.09701991447503629,-0.040271993192060526,0,1,0
29188,White,Male,20,Private,7,Adm-clerical,<=50K,>50K,0.19827563085345007,-0.6569925428296794,0,1,0
26190,White,Male,60,Private,9,Craft-repair,<=50K,>50K,0.04371910307197282,-0.12931728297616388,0,1,0
32497,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
37888,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
16196,White,Male,40,Self-emp-not-inc,14,Sales,<=50K,>50K,-0.48081937825433263,0.7236694173384222,1,1,0
5190,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
46879,White,Male,50,State-gov,11,Exec-managerial,<=50K,>50K,-0.4878887768714172,0.6620868681410123,1,1,0
15032,White,Male,30,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.49346867279433365,0.586915112167445,1,1,0
27600,Non-White,Male,40,State-gov,13,Protective-serv,<=50K,>50K,-0.5099203213796998,0.7701540812504624,1,1,0
3948,White,Male,50,Private,9,Tech-support,>50K,>50K,-0.22446403466295062,-0.16672928961531897,0,1,1
23932,White,Male,40,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.5180106968949354,0.7082591303953751,1,1,0
17481,White,Male,60,Self-emp-inc,14,Sales,>50K,>50K,-0.24932801037552482,0.9368941716071436,1,1,1
4777,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
15446,White,Male,50,Private,9,Protective-serv,<=50K,>50K,-0.26974415535067353,0.07641272179589541,0,1,0
17581,White,Male,30,Private,13,Machine-op-inspct,<=50K,>50K,-0.3080762509156076,-0.1678581717582561,0,1,0
34684,White,Male,40,Private,11,Sales,<=50K,>50K,-0.29565233840304933,-0.04984641555771878,0,1,0
24597,White,Female,40,Private,13,Prof-specialty,<=50K,>50K,-0.4007951008179055,0.5966198173491721,1,1,0
35913,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
9789,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,1,0
29442,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,1,0
22956,White,Female,40,Private,9,Exec-managerial,<=50K,>50K,-0.20099615553131558,0.00388682160520462,0,1,0
19577,White,Male,40,Private,13,Other-service,<=50K,>50K,-0.25102328897753945,-0.05492496796480635,0,1,0
27733,White,Male,30,State-gov,9,Machine-op-inspct,<=50K,>50K,-0.2852829088457204,-0.03424677524286353,0,1,0
47845,White,Male,40,Private,16,Sales,>50K,>50K,-0.47237196043338625,0.6188397229027474,1,1,1
44742,White,Male,40,Private,12,Craft-repair,<=50K,>50K,-0.2930919897654016,-0.0638069268861629,0,1,0
41987,White,Female,40,Self-emp-inc,10,Machine-op-inspct,<=50K,>50K,-0.1568981468712135,0.04255055749176094,0,1,0
10051,White,Male,40,Self-emp-not-inc,10,Prof-specialty,<=50K,>50K,-0.39377622108255245,0.7118861256229891,1,1,0
36390,White,Male,40,Private,11,Craft-repair,<=50K,>50K,-0.3328690137232102,-0.06628338469639074,0,1,0
18442,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
27902,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
34561,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
24071,White,Male,30,Private,13,Adm-clerical,<=50K,>50K,-0.30340822167172243,-0.06530462958659852,0,1,0
10124,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
719,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
6154,White,Male,30,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3709771304563001,0.4443757620260114,1,1,1
7649,White,Male,40,State-gov,16,Prof-specialty,>50K,>50K,-0.7548340449446426,1.6263643451725611,1,1,1
34694,White,Male,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.6842135550959335,1.385982379817065,1,1,1
5710,White,Male,30,Self-emp-not-inc,10,Exec-managerial,<=50K,>50K,-0.3123077125464817,0.320550845372353,1,1,0
20553,White,Male,30,Private,11,Handlers-cleaners,<=50K,>50K,-0.21949054405419502,-0.3732544695569758,0,1,0
18714,White,Male,30,Self-emp-inc,10,Craft-repair,<=50K,>50K,-0.3027373244819073,0.14675856287688566,1,1,0
9119,White,Male,40,State-gov,13,Exec-managerial,>50K,>50K,-0.5776330683234008,0.8579949425158145,1,1,1
12270,White,Male,30,Local-gov,10,Protective-serv,<=50K,>50K,-0.34168075192510694,0.4548050356042095,1,1,0
3972,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
31570,Non-White,Male,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.0953827395576094,-0.42383200137714366,0,1,0
4881,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
1933,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,1,0
17781,White,Male,30,Private,12,Craft-repair,<=50K,>50K,-0.26854996566479983,-0.18515094511409302,0,1,0
46882,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
36053,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
38092,White,Male,60,Self-emp-not-inc,10,Sales,<=50K,>50K,0.05876753043609636,0.2501144712048925,1,1,0
11848,White,Female,40,Private,14,Prof-specialty,<=50K,>50K,-0.4690602634718563,0.8932103343026729,1,1,0
14226,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
37333,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
7581,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
41353,White,Male,40,Private,9,Prof-specialty,<=50K,>50K,-0.37160797312651517,0.3488913405806048,1,1,0
8116,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
7226,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
36554,Non-White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1336712389543404,-0.48020946830331324,0,1,0
15453,White,Male,30,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.6706696494155754,1.3552845148241917,1,1,1
42905,White,Male,60,Private,10,Transport-moving,<=50K,>50K,0.10858447740498324,-0.0980075428939659,0,1,0
22097,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
44349,White,Male,30,Self-emp-inc,9,Adm-clerical,<=50K,>50K,-0.2796619260831882,0.042395871462012985,0,1,0
9805,White,Female,20,Private,11,Prof-specialty,<=50K,>50K,-0.18535559881742023,0.18721952780125206,1,1,0
10049,White,Male,50,Private,5,Handlers-cleaners,<=50K,>50K,0.005520578995700181,-0.4586048416690979,0,1,0
9522,Non-White,Male,50,Private,8,Machine-op-inspct,>50K,>50K,0.08254514052388265,-0.6602857144620573,0,1,1
45890,White,Male,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5766801148047538,0.8320840470490335,1,1,1
11946,White,Female,40,Private,9,Exec-managerial,<=50K,>50K,-0.20099615553131558,0.00388682160520462,0,1,0
14758,White,Male,30,Private,11,Adm-clerical,<=50K,>50K,-0.24696309182715825,-0.2356126274130239,0,1,0
2468,White,Male,60,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.14364686816500666,0.5987421509428349,1,1,1
2629,White,Male,60,Private,10,Adm-clerical,<=50K,>50K,0.143371500264154,-0.1209250405386973,0,1,0
41780,White,Male,60,Unknown,15,Unknown,>50K,>50K,1.9194546924118663,1.7282588538756571,2,1,1
31194,White,Male,30,Private,11,Sales,<=50K,>50K,-0.2711103143024476,-0.1711904337856489,0,1,0
29893,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
45946,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,1,0
31386,White,Male,50,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3622199929494823,0.5401197037055646,1,1,1
45441,White,Male,50,Unknown,11,Unknown,>50K,>50K,1.7938992872260187,0.9621614526428474,2,1,1
39708,White,Male,70,Private,9,Exec-managerial,<=50K,>50K,0.1828059412838306,0.34495867150917425,1,1,0
38689,White,Male,30,Private,10,Transport-moving,<=50K,>50K,-0.15703428428304125,-0.3087513987369591,0,1,0
23894,White,Male,40,Federal-gov,13,Adm-clerical,>50K,>50K,-0.4052470014949632,0.27473809418367023,1,1,1
17126,White,Female,60,Private,14,Prof-specialty,<=50K,>50K,-0.17889947768323014,0.982610171917736,1,1,0
6210,White,Female,50,Private,13,Prof-specialty,<=50K,>50K,-0.36749593921048596,0.5710197408007952,1,1,0
35744,White,Male,90,Private,9,Machine-op-inspct,<=50K,>50K,0.13482804814492091,-0.296735114840682,0,1,0
14837,White,Male,50,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5433809531973343,0.8064839705006566,1,1,1
42855,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
17326,White,Male,60,Private,9,Machine-op-inspct,<=50K,>50K,0.10041497162353782,-0.2798560496365245,0,1,0
21865,White,Male,60,Private,9,Craft-repair,<=50K,>50K,0.04371910307197282,-0.12931728297616388,0,1,0
44796,White,Female,40,Private,11,Exec-managerial,<=50K,>50K,-0.28742348653787236,0.1563205575000408,1,1,0
26080,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
37590,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
14531,White,Male,20,Private,13,Machine-op-inspct,<=50K,>50K,-0.1736239028602882,-0.2856064452518207,0,1,0
7514,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
19937,White,Male,60,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.28477639554177814,1.0676502300331443,1,1,1
45673,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
28953,Non-White,Male,30,Private,10,Protective-serv,<=50K,>50K,-0.18413821825001236,-0.07390733400921391,0,1,0
47326,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
37082,Non-White,Male,30,Private,14,Prof-specialty,<=50K,>50K,-0.5021289973202372,0.7359259919757113,1,1,0
48777,White,Male,60,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.35963748469257295,1.5484397192760884,1,1,1
24476,Non-White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.22530775187287866,-0.057653579042203834,0,1,1
26130,Non-White,Male,40,Private,10,Sales,>50K,>50K,-0.11486193278901358,-0.2568562655781111,0,1,1
20538,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
31913,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
10984,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
11590,White,Male,50,Federal-gov,9,Prof-specialty,<=50K,>50K,-0.4156055672417346,0.5419899695745665,1,1,0
179,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,1,0
36328,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
48623,White,Male,40,Private,13,Adm-clerical,>50K,>50K,-0.3279502457723242,0.056039388641331594,1,1,1
4183,Non-White,Male,40,Private,10,Exec-managerial,>50K,>50K,-0.2203184140835672,0.02432396443234272,0,1,1
634,White,Male,40,Private,9,Adm-clerical,<=50K,>50K,-0.18507778492120325,-0.26670234507992996,0,1,0
26368,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
31316,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
38921,Non-White,Male,40,Private,13,Transport-moving,<=50K,>50K,-0.3066626934207469,-0.03199669476566271,0,1,0
15959,Non-White,Male,60,Private,1,Transport-moving,>50K,>50K,0.4249953794301509,-0.12526357025593826,0,1,1
47754,White,Male,40,Local-gov,11,Craft-repair,<=50K,>50K,-0.4343369721875568,0.35147540386530696,1,1,0
6775,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
32460,White,Male,50,Private,9,Prof-specialty,<=50K,>50K,-0.3383088115190956,0.32329126403222785,1,1,0
46325,White,Male,40,Private,14,Tech-support,>50K,>50K,-0.46890081977544196,0.47820303760782035,1,1,1
535,White,Female,30,Private,14,Prof-specialty,<=50K,>50K,-0.4445182393712546,0.7718663160747429,1,1,0
45998,White,Male,40,Private,15,Exec-managerial,>50K,>50K,-0.5324150386929619,0.8824313015221046,1,1,1
5224,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,1,0
46763,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
13224,Non-White,Male,30,Private,14,Prof-specialty,<=50K,>50K,-0.5021289973202372,0.7359259919757113,1,1,0
47148,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
39522,White,Male,40,Private,15,Prof-specialty,>50K,>50K,-0.5893415231284309,1.1524225635448107,1,1,1
24310,White,Female,50,Private,16,Craft-repair,>50K,>50K,-0.362604140986397,0.5017894202630042,1,1,1
32601,White,Female,50,Private,10,Exec-managerial,<=50K,>50K,-0.12940849452716505,0.034664211982997295,0,1,0
13057,Non-White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.3201785015065558,0.3643222180695163,1,1,0
36919,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
48201,White,Male,40,Private,13,Farming-fishing,<=50K,>50K,-0.3558240092936536,0.2689195564503984,1,1,0
40606,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,1,0
1715,White,Male,50,Private,13,Transport-moving,>50K,>50K,-0.32943810702407533,0.05335680973768606,0,1,1
33375,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
9853,White,Female,50,Private,16,Prof-specialty,>50K,>50K,-0.4877704313962587,1.069397881434836,1,1,1
29652,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
2140,White,Male,50,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.23638259314184132,0.07873709011528283,0,1,0
41666,Non-White,Male,30,Private,13,Tech-support,<=50K,>50K,-0.32001905781014134,-0.050685078625336305,0,1,0
43465,White,Female,50,Unknown,10,Unknown,<=50K,>50K,2.032300450789037,0.7910919267214866,2,1,0
48273,White,Male,50,Federal-gov,13,Adm-clerical,<=50K,>50K,-0.3719478398875436,0.24913801763529328,1,1,0
42000,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
3540,White,Male,40,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.3068984300694217,0.08790019752498779,1,1,0
24594,White,Male,50,State-gov,15,Exec-managerial,>50K,>50K,-0.6191949958667761,1.3131843552103817,1,1,1
19243,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
