,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
45603,White,Male,40,Federal-gov,11,Craft-repair,>50K,>50K,-0.4101657694458492,0.15241532084594783,1,1,1
23243,White,Male,50,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5433809531973343,0.8064839705006566,1,1,1
11913,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
5533,White,Male,50,State-gov,15,Prof-specialty,>50K,>50K,-0.6761214803022451,1.5831756172330878,1,1,1
4724,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
47149,White,Male,60,State-gov,16,Prof-specialty,>50K,>50K,-0.46467325915601637,1.7157641827876242,1,1,1
22041,Non-White,Male,40,Private,14,Tech-support,>50K,>50K,-0.41282624456469397,0.3672494565560946,1,1,1
9469,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
48551,White,Male,50,State-gov,9,Prof-specialty,>50K,>50K,-0.4583879303003293,0.779644394268882,1,1,1
34375,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
46290,White,Male,40,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.43380765395363285,0.5093423133277719,1,1,1
7454,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
24666,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
39962,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
6788,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
17494,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
25511,Non-White,Female,30,Private,12,Machine-op-inspct,>50K,>50K,-0.04209418874275626,-0.5216565497788735,0,1,1
41530,White,Female,50,Private,15,Prof-specialty,>50K,>50K,-0.4423570283612807,1.0518092300437394,1,1,1
23941,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
11854,Non-White,Male,30,Private,16,Prof-specialty,>50K,>50K,-0.5541383268520591,0.9377136156562512,1,1,1
39002,White,Male,30,Self-emp-not-inc,15,Craft-repair,>50K,>50K,-0.5000899559707357,0.7700874022612635,1,1,1
33259,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
47020,White,Male,60,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.35963748469257295,1.5484397192760884,1,1,1
28819,White,Male,40,Private,11,Exec-managerial,>50K,>50K,-0.401108819697603,0.23133381445273501,1,1,1
13718,Non-White,Male,50,Private,10,Transport-moving,>50K,>50K,-0.09220257156547546,-0.3239610381091316,0,1,1
11875,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
12863,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
42996,White,Male,30,Local-gov,14,Prof-specialty,>50K,<=50K,-0.6596715309953318,1.2646383615891348,1,1,0
34660,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
41363,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
39749,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
30479,White,Male,50,Unknown,13,Unknown,>50K,>50K,1.7374541573814544,1.132469450469273,2,1,1
28092,White,Male,40,Local-gov,13,Protective-serv,>50K,>50K,-0.5473837362735606,0.8425133206272316,1,1,1
9781,White,Male,60,Federal-gov,10,Exec-managerial,>50K,>50K,-0.06352895922832796,0.4433760886414701,1,1,1
9661,White,Male,50,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5433809531973343,0.8064839705006566,1,1,1
41643,White,Female,40,Local-gov,12,Adm-clerical,>50K,>50K,-0.2195107172745674,0.23095338023413756,1,1,1
12135,Non-White,Female,40,Local-gov,13,Protective-serv,>50K,>50K,-0.377623827903082,0.6565464826228117,1,1,1
41700,White,Male,50,Unknown,13,Unknown,>50K,>50K,1.7374541573814544,1.132469450469273,2,1,1
14658,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
24587,White,Male,50,Federal-gov,9,Adm-clerical,>50K,>50K,-0.2290753790364227,-0.07360371608596833,0,1,1
46578,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
44190,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
20652,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
39310,White,Male,40,Private,13,Adm-clerical,>50K,>50K,-0.3279502457723242,0.056039388641331594,1,1,1
31450,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
22277,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
7073,Non-White,Male,30,Private,16,Prof-specialty,>50K,>50K,-0.5541383268520591,0.9377136156562512,1,1,1
20511,White,Male,60,Private,9,Exec-managerial,>50K,>50K,-0.02452070290241997,0.1682999161729619,0,1,1
23291,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
14997,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
32424,Non-White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.22530775187287866,-0.057653579042203834,0,1,1
34311,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
16363,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,1,0
46342,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
5431,White,Female,30,Private,14,Tech-support,>50K,>50K,-0.33067346251510965,0.281845762427196,1,1,1
48658,White,Female,50,Local-gov,16,Exec-managerial,>50K,>50K,-0.5323119054251363,1.2171654079738274,1,1,1
133,White,Male,40,Self-emp-inc,16,Prof-specialty,>50K,>50K,-0.7538810914259956,1.60045344970578,1,1,1
8428,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
14965,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
877,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
2573,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
29684,Non-White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.36818021272399953,0.2650881546790578,1,1,1
33588,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
31854,White,Male,40,Self-emp-not-inc,14,Exec-managerial,>50K,>50K,-0.5862758595488863,1.004849647348876,1,1,1
42244,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
14302,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
17235,White,Male,40,Private,12,Exec-managerial,>50K,>50K,-0.36133179573979435,0.23381027226296286,1,1,1
10390,White,Female,50,Self-emp-inc,10,Sales,>50K,>50K,-0.14307817849519813,0.18392621674241658,1,1,1
15683,White,Male,50,Self-emp-not-inc,14,Machine-op-inspct,>50K,>50K,-0.4280410234155089,0.5310936049910127,1,1,1
45702,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
36617,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
16035,White,Male,40,Local-gov,13,Prof-specialty,>50K,<=50K,-0.6159483924419826,1.0893918628635642,1,1,0
37045,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
26159,White,Male,50,Local-gov,13,Protective-serv,>50K,>50K,-0.514084574666141,0.8169132440788547,1,1,1
18086,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
18102,White,Female,20,Self-emp-not-inc,9,Prof-specialty,>50K,>50K,-0.15938501516363177,0.3414031100226306,1,1,1
1704,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
20106,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
10232,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
3204,Non-White,Male,30,Private,9,Exec-managerial,>50K,>50K,-0.23406488937969647,-0.153397520721757,0,1,1
35245,White,Male,60,Private,13,Sales,>50K,<=50K,-0.06193668245898725,0.2098614198837697,1,1,0
38878,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
33684,White,Female,30,Self-emp-not-inc,13,Adm-clerical,>50K,>50K,-0.25017963586476016,0.16629943157692204,1,1,1
10674,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
42171,Non-White,Male,50,Unknown,10,Unknown,>50K,>50K,1.9746896928400544,0.7551516026224551,2,1,1
30189,White,Male,60,Self-emp-inc,10,Exec-managerial,>50K,<=50K,-0.10535836876827565,0.6551196178690045,1,1,0
9035,White,Male,40,Private,12,Sales,>50K,<=50K,-0.2558753144452407,-0.04736995774749094,0,1,0
37450,White,Male,70,Self-emp-inc,10,Exec-managerial,>50K,<=50K,0.10196827541797492,0.8317783732052169,1,1,0
38082,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
15927,White,Male,40,Self-emp-inc,10,Exec-managerial,>50K,<=50K,-0.39551915455690184,0.5657197802539415,1,1,0
15952,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
15202,White,Male,40,Private,14,Craft-repair,>50K,>50K,-0.4575793062217252,0.40061513008353544,1,1,1
47726,Non-White,Male,40,Private,13,Prof-specialty,>50K,>50K,-0.45840585876688805,0.5606794932501407,1,1,1
23679,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
17736,White,Male,40,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.43380765395363285,0.5093423133277719,1,1,1
33498,White,Male,50,Private,14,Tech-support,>50K,<=50K,-0.4356016581680224,0.4526029610594434,1,1,0
9715,White,Male,30,Local-gov,11,Other-service,>50K,>50K,-0.27150409349672017,0.07118180454253585,0,1,1
31860,White,Male,30,Private,12,Exec-managerial,>50K,>50K,-0.3367897716391926,0.11246625403503273,1,1,1
13976,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
37641,White,Male,50,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5433809531973343,0.8064839705006566,1,1,1
2884,Non-White,Male,40,Private,13,Tech-support,>50K,>50K,-0.3445610819107431,0.07065893960259383,1,1,1
37754,White,Female,50,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.42795268656325425,0.87763705891701,1,1,1
11754,White,Female,60,Self-emp-not-inc,7,Other-service,>50K,>50K,0.45959758708790216,-0.20786070893573905,0,1,1
43006,White,Male,40,Private,14,Sales,>50K,<=50K,-0.42036263090156434,0.41705209922220743,1,1,0
3115,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
43708,White,Male,40,Private,15,Sales,>50K,<=50K,-0.42695855739840827,0.6012510715116508,1,1,0
46137,White,Male,60,Unknown,15,Unknown,>50K,>50K,1.9194546924118663,1.7282588538756571,2,1,1
32404,White,Male,40,Private,14,Sales,>50K,<=50K,-0.42036263090156434,0.41705209922220743,1,1,0
17804,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
1085,White,Male,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5766801148047538,0.8320840470490335,1,1,1
36051,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
28494,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
35590,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
30136,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
45954,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
42031,Non-White,Male,50,Private,15,Transport-moving,>50K,>50K,-0.3482246209641222,0.42319271792890456,1,1,1
9348,White,Male,60,Local-gov,7,Exec-managerial,>50K,>50K,0.09837038225196566,0.43486079870640487,1,1,1
38532,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
42651,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
45899,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
9192,White,Male,40,Federal-gov,10,Tech-support,>50K,<=50K,-0.2967714525962782,0.13394695940156615,1,1,0
18748,White,Male,30,Self-emp-inc,13,Sales,>50K,>50K,-0.4466816094095984,0.42955979881064965,1,1,1
3478,Non-White,Female,60,Unknown,14,Unknown,>50K,>50K,2.0958105272791885,1.3580930435817937,2,1,1
41349,White,Male,50,Local-gov,9,Machine-op-inspct,>50K,>50K,-0.2579146110220154,0.022902824761733203,0,1,1
13371,Non-White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.5786803509526609,1.0590576338841813,1,1,1
13598,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
32916,White,Male,30,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.6706696494155754,1.3552845148241917,1,1,1
24247,White,Male,60,Unknown,15,Unknown,>50K,>50K,1.9194546924118663,1.7282588538756571,2,1,1
12716,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
44293,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
446,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
10013,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
46852,White,Female,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.4629947816450232,0.7570707900963393,1,1,1
31208,White,Male,30,Self-emp-not-inc,14,Craft-repair,>50K,>50K,-0.49349402947389176,0.58588842997182,1,1,1
44505,White,Male,40,Private,16,Exec-managerial,>50K,>50K,-0.5778284417279399,0.9000199529132011,1,1,1
34534,White,Male,90,Private,13,Sales,>50K,>50K,-0.02752360593760416,0.1929823546796122,1,1,1
2580,White,Male,30,Local-gov,14,Prof-specialty,>50K,<=50K,-0.6596715309953318,1.2646383615891348,1,1,0
2372,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
18357,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
21124,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
33994,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
38879,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
26065,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
43328,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
13764,White,Male,30,Federal-gov,15,Prof-specialty,>50K,>50K,-0.6420962547504682,1.249777250859219,1,1,1
399,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
47975,White,Male,40,Private,15,Exec-managerial,>50K,>50K,-0.5324150386929619,0.8824313015221046,1,1,1
23533,White,Male,50,Federal-gov,12,Exec-managerial,>50K,<=50K,-0.40532938985501377,0.4269089012569245,1,1,0
9520,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
1189,White,Male,50,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6164991088737796,1.4334398051126485,1,1,1
15535,White,Female,30,Self-emp-inc,12,Exec-managerial,>50K,>50K,-0.3422306037420487,0.4678952318522116,1,1,1
7148,White,Female,40,Private,14,Exec-managerial,>50K,>50K,-0.41213377903638737,0.623219072279967,1,1,1
12614,White,Male,30,Private,13,Tech-support,>50K,<=50K,-0.37609363302088933,0.06026850242638942,1,1,0
22018,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
38966,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
42596,Non-White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.44520251288476825,0.46593472995300533,1,1,1
15965,White,Male,30,Federal-gov,8,Protective-serv,>50K,>50K,-0.17288083070932686,0.04489131604831375,0,1,1
9116,White,Male,30,Self-emp-not-inc,11,Farming-fishing,>50K,>50K,-0.335293602701256,0.28388485851225764,1,1,1
48360,White,Male,30,Self-emp-not-inc,14,Exec-managerial,>50K,>50K,-0.5617338354482845,0.8835056291209458,1,1,1
44600,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
19423,White,Male,50,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.40050849234621333,0.483742236779395,1,1,1
28454,White,Male,20,Self-emp-not-inc,10,Exec-managerial,>50K,>50K,-0.17785536449116238,0.2028025718787884,1,1,1
37643,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
10226,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
47188,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
35606,Non-White,Male,30,Private,13,Exec-managerial,>50K,>50K,-0.37693735023081737,0.16934421299950456,1,1,1
9111,White,Male,40,Local-gov,13,Prof-specialty,>50K,<=50K,-0.6159483924419826,1.0893918628635642,1,1,0
16988,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
23960,White,Male,30,Private,16,Prof-specialty,>50K,<=50K,-0.6102129020628071,1.048667196707977,1,1,0
4843,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
31744,White,Male,50,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6164991088737796,1.4334398051126485,1,1,1
14689,White,Female,50,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.42795268656325425,0.87763705891701,1,1,1
686,White,Male,50,Self-emp-not-inc,10,Exec-managerial,>50K,>50K,-0.30355057503966393,0.4162947870519062,1,1,1
11888,White,Male,50,Self-emp-inc,12,Transport-moving,>50K,>50K,-0.3523421184842893,0.31596750449136163,1,1,1
5142,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
10141,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
2575,White,Male,40,Self-emp-inc,7,Sales,>50K,>50K,-0.10399212904034706,0.07696417728906342,0,1,1
14886,White,Male,40,Federal-gov,13,Exec-managerial,>50K,>50K,-0.534850705264806,0.620340517821499,1,1,1
39466,White,Male,50,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.40050849234621333,0.483742236779395,1,1,1
8310,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
445,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
18235,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
857,White,Male,60,Private,13,Sales,>50K,<=50K,-0.06193668245898725,0.2098614198837697,1,1,0
17998,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
10512,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
29852,White,Male,40,State-gov,16,Prof-specialty,>50K,>50K,-0.7548340449446426,1.6263643451725611,1,1,1
16236,White,Male,50,Private,13,Tech-support,>50K,<=50K,-0.3673364955140715,0.15601244410594262,1,1,0
45926,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
41473,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
7160,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
20445,White,Male,40,Private,14,Tech-support,>50K,>50K,-0.46890081977544196,0.47820303760782035,1,1,1
32988,Non-White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.33323956835702634,-0.0069289679216910606,0,1,1
33635,White,Female,50,Self-emp-not-inc,14,Prof-specialty,>50K,>50K,-0.4962178492172051,1.1742275758705107,1,1,1
11233,White,Male,30,Private,12,Exec-managerial,>50K,>50K,-0.3367897716391926,0.11246625403503273,1,1,1
18609,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
36537,White,Male,40,State-gov,14,Sales,>50K,<=50K,-0.540441749682798,0.8734052294588616,1,1,0
